targetFix	distractorFix	othersFix	startOfBin	trialID	target	distractor	sound	absoluteTime	Critical.Or.Not
3	0	0	1960	C3	leaf	foot	feaf1	83158.6820862	C
3	0	0	1970	C3	leaf	foot	feaf1	83168.6820862	C
3	0	0	1980	C3	leaf	foot	feaf1	83178.6820862	C
3	0	0	1990	C3	leaf	foot	feaf1	83188.6820862	C
3	0	0	2000	C3	leaf	foot	feaf1	83198.6820862	C
3	0	0	2010	C3	leaf	foot	feaf1	83208.6820862	C
3	0	0	2020	C3	leaf	foot	feaf1	83218.6820862	C
3	0	0	2030	C3	leaf	foot	feaf1	83228.6820862	C
3	0	0	2040	C3	leaf	foot	feaf1	83238.6820862	C
3	0	0	2050	C3	leaf	foot	feaf1	83248.6820862	C
3	0	0	2060	C3	leaf	foot	feaf1	83258.6820862	C
3	0	0	2070	C3	leaf	foot	feaf1	83268.6820862	C
3	0	0	2080	C3	leaf	foot	feaf1	83278.6820862	C
3	0	0	2090	C3	leaf	foot	feaf1	83288.6820862	C
3	0	0	2100	C3	leaf	foot	feaf1	83298.6820862	C
3	0	0	2110	C3	leaf	foot	feaf1	83308.6820862	C
0	0	3	0	C4	seahorse	leg	reahorse2	88606.8092044	C
0	0	3	10	C4	seahorse	leg	reahorse2	88616.8092044	C
0	0	3	20	C4	seahorse	leg	reahorse2	88626.8092044	C
0	0	3	30	C4	seahorse	leg	reahorse2	88636.8092044	C
0	0	3	40	C4	seahorse	leg	reahorse2	88646.8092044	C
0	0	3	50	C4	seahorse	leg	reahorse2	88656.8092044	C
0	0	3	60	C4	seahorse	leg	reahorse2	88666.8092044	C
0	0	3	70	C4	seahorse	leg	reahorse2	88676.8092044	C
0	0	1	80	C4	seahorse	leg	reahorse2	88686.8092044	C
0	0	0	90	C4	seahorse	leg	reahorse2	88696.8092044	C
0	2	0	100	C4	seahorse	leg	reahorse2	88706.8092044	C
0	3	0	110	C4	seahorse	leg	reahorse2	88716.8092044	C
0	3	0	120	C4	seahorse	leg	reahorse2	88726.8092044	C
0	3	0	130	C4	seahorse	leg	reahorse2	88736.8092044	C
0	3	0	140	C4	seahorse	leg	reahorse2	88746.8092044	C
0	3	0	150	C4	seahorse	leg	reahorse2	88756.8092044	C
0	3	0	160	C4	seahorse	leg	reahorse2	88766.8092044	C
0	3	0	170	C4	seahorse	leg	reahorse2	88776.8092044	C
0	3	0	180	C4	seahorse	leg	reahorse2	88786.8092044	C
0	3	0	190	C4	seahorse	leg	reahorse2	88796.8092044	C
0	3	0	200	C4	seahorse	leg	reahorse2	88806.8092044	C
0	3	0	210	C4	seahorse	leg	reahorse2	88816.8092044	C
0	3	0	220	C4	seahorse	leg	reahorse2	88826.8092044	C
0	3	0	230	C4	seahorse	leg	reahorse2	88836.8092044	C
0	3	0	240	C4	seahorse	leg	reahorse2	88846.8092044	C
0	3	0	250	C4	seahorse	leg	reahorse2	88856.8092044	C
0	3	0	260	C4	seahorse	leg	reahorse2	88866.8092044	C
0	3	0	270	C4	seahorse	leg	reahorse2	88876.8092044	C
0	3	0	280	C4	seahorse	leg	reahorse2	88886.8092044	C
0	3	0	290	C4	seahorse	leg	reahorse2	88896.8092044	C
0	3	0	300	C4	seahorse	leg	reahorse2	88906.8092044	C
0	3	0	310	C4	seahorse	leg	reahorse2	88916.8092044	C
0	3	0	320	C4	seahorse	leg	reahorse2	88926.8092044	C
0	3	0	330	C4	seahorse	leg	reahorse2	88936.8092044	C
0	3	0	340	C4	seahorse	leg	reahorse2	88946.8092044	C
0	3	0	350	C4	seahorse	leg	reahorse2	88956.8092044	C
0	3	0	360	C4	seahorse	leg	reahorse2	88966.8092044	C
0	3	0	370	C4	seahorse	leg	reahorse2	88976.8092044	C
0	3	0	380	C4	seahorse	leg	reahorse2	88986.8092044	C
0	3	0	390	C4	seahorse	leg	reahorse2	88996.8092044	C
0	3	0	400	C4	seahorse	leg	reahorse2	89006.8092044	C
0	3	0	410	C4	seahorse	leg	reahorse2	89016.8092044	C
0	3	0	420	C4	seahorse	leg	reahorse2	89026.8092044	C
0	3	0	430	C4	seahorse	leg	reahorse2	89036.8092044	C
0	3	0	440	C4	seahorse	leg	reahorse2	89046.8092044	C
0	3	0	450	C4	seahorse	leg	reahorse2	89056.8092044	C
0	3	0	460	C4	seahorse	leg	reahorse2	89066.8092044	C
0	3	0	470	C4	seahorse	leg	reahorse2	89076.8092044	C
0	3	0	480	C4	seahorse	leg	reahorse2	89086.8092044	C
0	3	0	490	C4	seahorse	leg	reahorse2	89096.8092044	C
0	3	0	500	C4	seahorse	leg	reahorse2	89106.8092044	C
0	3	0	510	C4	seahorse	leg	reahorse2	89116.8092044	C
0	3	0	520	C4	seahorse	leg	reahorse2	89126.8092044	C
0	3	0	530	C4	seahorse	leg	reahorse2	89136.8092044	C
0	3	0	540	C4	seahorse	leg	reahorse2	89146.8092044	C
0	0	0	550	C4	seahorse	leg	reahorse2	89156.8092044	C
0	0	0	560	C4	seahorse	leg	reahorse2	89166.8092044	C
0	0	2	570	C4	seahorse	leg	reahorse2	89176.8092044	C
0	0	3	580	C4	seahorse	leg	reahorse2	89186.8092044	C
0	0	3	590	C4	seahorse	leg	reahorse2	89196.8092044	C
0	0	3	600	C4	seahorse	leg	reahorse2	89206.8092044	C
0	0	3	610	C4	seahorse	leg	reahorse2	89216.8092044	C
0	0	3	620	C4	seahorse	leg	reahorse2	89226.8092044	C
0	0	3	630	C4	seahorse	leg	reahorse2	89236.8092044	C
0	0	3	640	C4	seahorse	leg	reahorse2	89246.8092044	C
0	0	3	650	C4	seahorse	leg	reahorse2	89256.8092044	C
0	0	3	660	C4	seahorse	leg	reahorse2	89266.8092044	C
0	0	3	670	C4	seahorse	leg	reahorse2	89276.8092044	C
0	0	3	680	C4	seahorse	leg	reahorse2	89286.8092044	C
0	0	2	690	C4	seahorse	leg	reahorse2	89296.8092044	C
0	0	0	700	C4	seahorse	leg	reahorse2	89306.8092044	C
2	0	0	710	C4	seahorse	leg	reahorse2	89316.8092044	C
3	0	0	720	C4	seahorse	leg	reahorse2	89326.8092044	C
3	0	0	730	C4	seahorse	leg	reahorse2	89336.8092044	C
3	0	0	740	C4	seahorse	leg	reahorse2	89346.8092044	C
3	0	0	750	C4	seahorse	leg	reahorse2	89356.8092044	C
3	0	0	760	C4	seahorse	leg	reahorse2	89366.8092044	C
3	0	0	770	C4	seahorse	leg	reahorse2	89376.8092044	C
3	0	0	780	C4	seahorse	leg	reahorse2	89386.8092044	C
3	0	0	790	C4	seahorse	leg	reahorse2	89396.8092044	C
3	0	0	800	C4	seahorse	leg	reahorse2	89406.8092044	C
3	0	0	810	C4	seahorse	leg	reahorse2	89416.8092044	C
3	0	0	820	C4	seahorse	leg	reahorse2	89426.8092044	C
3	0	0	830	C4	seahorse	leg	reahorse2	89436.8092044	C
3	0	0	840	C4	seahorse	leg	reahorse2	89446.8092044	C
3	0	0	850	C4	seahorse	leg	reahorse2	89456.8092044	C
3	0	0	860	C4	seahorse	leg	reahorse2	89466.8092044	C
3	0	0	870	C4	seahorse	leg	reahorse2	89476.8092044	C
3	0	0	880	C4	seahorse	leg	reahorse2	89486.8092044	C
3	0	0	890	C4	seahorse	leg	reahorse2	89496.8092044	C
3	0	0	900	C4	seahorse	leg	reahorse2	89506.8092044	C
3	0	0	910	C4	seahorse	leg	reahorse2	89516.8092044	C
3	0	0	920	C4	seahorse	leg	reahorse2	89526.8092044	C
3	0	0	930	C4	seahorse	leg	reahorse2	89536.8092044	C
3	0	0	940	C4	seahorse	leg	reahorse2	89546.8092044	C
3	0	0	950	C4	seahorse	leg	reahorse2	89556.8092044	C
3	0	0	960	C4	seahorse	leg	reahorse2	89566.8092044	C
3	0	0	970	C4	seahorse	leg	reahorse2	89576.8092044	C
3	0	0	980	C4	seahorse	leg	reahorse2	89586.8092044	C
3	0	0	990	C4	seahorse	leg	reahorse2	89596.8092044	C
3	0	0	1000	C4	seahorse	leg	reahorse2	89606.8092044	C
3	0	0	1010	C4	seahorse	leg	reahorse2	89616.8092044	C
3	0	0	1020	C4	seahorse	leg	reahorse2	89626.8092044	C
3	0	0	1030	C4	seahorse	leg	reahorse2	89636.8092044	C
3	0	0	1040	C4	seahorse	leg	reahorse2	89646.8092044	C
3	0	0	1050	C4	seahorse	leg	reahorse2	89656.8092044	C
3	0	0	1060	C4	seahorse	leg	reahorse2	89666.8092044	C
3	0	0	1070	C4	seahorse	leg	reahorse2	89676.8092044	C
3	0	0	1080	C4	seahorse	leg	reahorse2	89686.8092044	C
3	0	0	1090	C4	seahorse	leg	reahorse2	89696.8092044	C
3	0	0	1100	C4	seahorse	leg	reahorse2	89706.8092044	C
3	0	0	1110	C4	seahorse	leg	reahorse2	89716.8092044	C
3	0	0	1120	C4	seahorse	leg	reahorse2	89726.8092044	C
3	0	0	1130	C4	seahorse	leg	reahorse2	89736.8092044	C
3	0	0	1140	C4	seahorse	leg	reahorse2	89746.8092044	C
3	0	0	1150	C4	seahorse	leg	reahorse2	89756.8092044	C
3	0	0	1160	C4	seahorse	leg	reahorse2	89766.8092044	C
3	0	0	1170	C4	seahorse	leg	reahorse2	89776.8092044	C
3	0	0	1180	C4	seahorse	leg	reahorse2	89786.8092044	C
3	0	0	1190	C4	seahorse	leg	reahorse2	89796.8092044	C
3	0	0	1200	C4	seahorse	leg	reahorse2	89806.8092044	C
3	0	0	1210	C4	seahorse	leg	reahorse2	89816.8092044	C
3	0	0	1220	C4	seahorse	leg	reahorse2	89826.8092044	C
3	0	0	1230	C4	seahorse	leg	reahorse2	89836.8092044	C
3	0	0	1240	C4	seahorse	leg	reahorse2	89846.8092044	C
3	0	0	1250	C4	seahorse	leg	reahorse2	89856.8092044	C
3	0	0	1260	C4	seahorse	leg	reahorse2	89866.8092044	C
3	0	0	1270	C4	seahorse	leg	reahorse2	89876.8092044	C
3	0	0	1280	C4	seahorse	leg	reahorse2	89886.8092044	C
3	0	0	0	C5	leopard	sailboat	feopard1	94711.3785532	C
3	0	0	10	C5	leopard	sailboat	feopard1	94721.3785532	C
3	0	0	20	C5	leopard	sailboat	feopard1	94731.3785532	C
3	0	0	30	C5	leopard	sailboat	feopard1	94741.3785532	C
3	0	0	40	C5	leopard	sailboat	feopard1	94751.3785532	C
3	0	0	50	C5	leopard	sailboat	feopard1	94761.3785532	C
1	0	0	60	C5	leopard	sailboat	feopard1	94771.3785532	C
0	0	0	70	C5	leopard	sailboat	feopard1	94781.3785532	C
0	0	0	80	C5	leopard	sailboat	feopard1	94791.3785532	C
0	0	3	90	C5	leopard	sailboat	feopard1	94801.3785532	C
0	0	3	100	C5	leopard	sailboat	feopard1	94811.3785532	C
0	0	3	110	C5	leopard	sailboat	feopard1	94821.3785532	C
0	0	3	120	C5	leopard	sailboat	feopard1	94831.3785532	C
0	0	3	130	C5	leopard	sailboat	feopard1	94841.3785532	C
0	0	3	140	C5	leopard	sailboat	feopard1	94851.3785532	C
0	0	3	150	C5	leopard	sailboat	feopard1	94861.3785532	C
0	0	3	160	C5	leopard	sailboat	feopard1	94871.3785532	C
0	0	3	170	C5	leopard	sailboat	feopard1	94881.3785532	C
0	0	3	180	C5	leopard	sailboat	feopard1	94891.3785532	C
0	0	3	190	C5	leopard	sailboat	feopard1	94901.3785532	C
0	0	3	200	C5	leopard	sailboat	feopard1	94911.3785532	C
0	0	3	210	C5	leopard	sailboat	feopard1	94921.3785532	C
0	0	3	220	C5	leopard	sailboat	feopard1	94931.3785532	C
0	0	3	230	C5	leopard	sailboat	feopard1	94941.3785532	C
0	0	3	240	C5	leopard	sailboat	feopard1	94951.3785532	C
0	0	3	250	C5	leopard	sailboat	feopard1	94961.3785532	C
0	0	3	260	C5	leopard	sailboat	feopard1	94971.3785532	C
0	0	3	270	C5	leopard	sailboat	feopard1	94981.3785532	C
0	0	0	280	C5	leopard	sailboat	feopard1	94991.3785532	C
0	0	2	290	C5	leopard	sailboat	feopard1	95001.3785532	C
0	0	3	300	C5	leopard	sailboat	feopard1	95011.3785532	C
0	0	3	310	C5	leopard	sailboat	feopard1	95021.3785532	C
0	0	3	320	C5	leopard	sailboat	feopard1	95031.3785532	C
0	0	3	330	C5	leopard	sailboat	feopard1	95041.3785532	C
0	0	3	340	C5	leopard	sailboat	feopard1	95051.3785532	C
0	0	3	350	C5	leopard	sailboat	feopard1	95061.3785532	C
0	0	3	360	C5	leopard	sailboat	feopard1	95071.3785532	C
0	0	3	370	C5	leopard	sailboat	feopard1	95081.3785532	C
0	0	3	380	C5	leopard	sailboat	feopard1	95091.3785532	C
0	0	3	390	C5	leopard	sailboat	feopard1	95101.3785532	C
0	0	3	400	C5	leopard	sailboat	feopard1	95111.3785532	C
0	0	3	410	C5	leopard	sailboat	feopard1	95121.3785532	C
0	0	3	420	C5	leopard	sailboat	feopard1	95131.3785532	C
0	0	0	430	C5	leopard	sailboat	feopard1	95141.3785532	C
0	0	0	440	C5	leopard	sailboat	feopard1	95151.3785532	C
1	0	0	450	C5	leopard	sailboat	feopard1	95161.3785532	C
3	0	0	460	C5	leopard	sailboat	feopard1	95171.3785532	C
3	0	0	470	C5	leopard	sailboat	feopard1	95181.3785532	C
3	0	0	480	C5	leopard	sailboat	feopard1	95191.3785532	C
3	0	0	490	C5	leopard	sailboat	feopard1	95201.3785532	C
3	0	0	500	C5	leopard	sailboat	feopard1	95211.3785532	C
3	0	0	510	C5	leopard	sailboat	feopard1	95221.3785532	C
3	0	0	520	C5	leopard	sailboat	feopard1	95231.3785532	C
3	0	0	530	C5	leopard	sailboat	feopard1	95241.3785532	C
3	0	0	540	C5	leopard	sailboat	feopard1	95251.3785532	C
3	0	0	550	C5	leopard	sailboat	feopard1	95261.3785532	C
3	0	0	560	C5	leopard	sailboat	feopard1	95271.3785532	C
3	0	0	570	C5	leopard	sailboat	feopard1	95281.3785532	C
3	0	0	580	C5	leopard	sailboat	feopard1	95291.3785532	C
3	0	0	590	C5	leopard	sailboat	feopard1	95301.3785532	C
3	0	0	600	C5	leopard	sailboat	feopard1	95311.3785532	C
3	0	0	610	C5	leopard	sailboat	feopard1	95321.3785532	C
3	0	0	620	C5	leopard	sailboat	feopard1	95331.3785532	C
3	0	0	630	C5	leopard	sailboat	feopard1	95341.3785532	C
3	0	0	640	C5	leopard	sailboat	feopard1	95351.3785532	C
3	0	0	650	C5	leopard	sailboat	feopard1	95361.3785532	C
3	0	0	660	C5	leopard	sailboat	feopard1	95371.3785532	C
3	0	0	670	C5	leopard	sailboat	feopard1	95381.3785532	C
3	0	0	680	C5	leopard	sailboat	feopard1	95391.3785532	C
3	0	0	690	C5	leopard	sailboat	feopard1	95401.3785532	C
3	0	0	700	C5	leopard	sailboat	feopard1	95411.3785532	C
3	0	0	710	C5	leopard	sailboat	feopard1	95421.3785532	C
3	0	0	720	C5	leopard	sailboat	feopard1	95431.3785532	C
3	0	0	730	C5	leopard	sailboat	feopard1	95441.3785532	C
3	0	0	740	C5	leopard	sailboat	feopard1	95451.3785532	C
3	0	0	750	C5	leopard	sailboat	feopard1	95461.3785532	C
3	0	0	760	C5	leopard	sailboat	feopard1	95471.3785532	C
3	0	0	770	C5	leopard	sailboat	feopard1	95481.3785532	C
3	0	0	780	C5	leopard	sailboat	feopard1	95491.3785532	C
3	0	0	790	C5	leopard	sailboat	feopard1	95501.3785532	C
3	0	0	800	C5	leopard	sailboat	feopard1	95511.3785532	C
3	0	0	810	C5	leopard	sailboat	feopard1	95521.3785532	C
3	0	0	820	C5	leopard	sailboat	feopard1	95531.3785532	C
3	0	0	830	C5	leopard	sailboat	feopard1	95541.3785532	C
3	0	0	840	C5	leopard	sailboat	feopard1	95551.3785532	C
3	0	0	850	C5	leopard	sailboat	feopard1	95561.3785532	C
3	0	0	860	C5	leopard	sailboat	feopard1	95571.3785532	C
3	0	0	870	C5	leopard	sailboat	feopard1	95581.3785532	C
3	0	0	880	C5	leopard	sailboat	feopard1	95591.3785532	C
0	0	3	0	C6	sandwich	lightbulb	randwich1	100517.751638	C
0	0	3	10	C6	sandwich	lightbulb	randwich1	100527.751638	C
0	0	3	20	C6	sandwich	lightbulb	randwich1	100537.751638	C
0	0	3	30	C6	sandwich	lightbulb	randwich1	100547.751638	C
0	0	3	40	C6	sandwich	lightbulb	randwich1	100557.751638	C
0	0	3	50	C6	sandwich	lightbulb	randwich1	100567.751638	C
0	0	3	60	C6	sandwich	lightbulb	randwich1	100577.751638	C
0	0	3	70	C6	sandwich	lightbulb	randwich1	100587.751638	C
0	0	3	80	C6	sandwich	lightbulb	randwich1	100597.751638	C
0	0	3	90	C6	sandwich	lightbulb	randwich1	100607.751638	C
0	0	3	100	C6	sandwich	lightbulb	randwich1	100617.751638	C
0	0	3	110	C6	sandwich	lightbulb	randwich1	100627.751638	C
0	0	3	120	C6	sandwich	lightbulb	randwich1	100637.751638	C
0	0	3	130	C6	sandwich	lightbulb	randwich1	100647.751638	C
0	0	3	140	C6	sandwich	lightbulb	randwich1	100657.751638	C
0	0	3	150	C6	sandwich	lightbulb	randwich1	100667.751638	C
0	0	3	160	C6	sandwich	lightbulb	randwich1	100677.751638	C
0	0	3	170	C6	sandwich	lightbulb	randwich1	100687.751638	C
0	0	1	180	C6	sandwich	lightbulb	randwich1	100697.751638	C
0	0	0	190	C6	sandwich	lightbulb	randwich1	100707.751638	C
1	0	0	200	C6	sandwich	lightbulb	randwich1	100717.751638	C
3	0	0	210	C6	sandwich	lightbulb	randwich1	100727.751638	C
3	0	0	220	C6	sandwich	lightbulb	randwich1	100737.751638	C
3	0	0	230	C6	sandwich	lightbulb	randwich1	100747.751638	C
3	0	0	240	C6	sandwich	lightbulb	randwich1	100757.751638	C
3	0	0	250	C6	sandwich	lightbulb	randwich1	100767.751638	C
3	0	0	260	C6	sandwich	lightbulb	randwich1	100777.751638	C
3	0	0	270	C6	sandwich	lightbulb	randwich1	100787.751638	C
3	0	0	280	C6	sandwich	lightbulb	randwich1	100797.751638	C
3	0	0	290	C6	sandwich	lightbulb	randwich1	100807.751638	C
3	0	0	300	C6	sandwich	lightbulb	randwich1	100817.751638	C
3	0	0	310	C6	sandwich	lightbulb	randwich1	100827.751638	C
3	0	0	320	C6	sandwich	lightbulb	randwich1	100837.751638	C
3	0	0	330	C6	sandwich	lightbulb	randwich1	100847.751638	C
3	0	0	340	C6	sandwich	lightbulb	randwich1	100857.751638	C
3	0	0	350	C6	sandwich	lightbulb	randwich1	100867.751638	C
3	0	0	360	C6	sandwich	lightbulb	randwich1	100877.751638	C
3	0	0	370	C6	sandwich	lightbulb	randwich1	100887.751638	C
3	0	0	380	C6	sandwich	lightbulb	randwich1	100897.751638	C
3	0	0	390	C6	sandwich	lightbulb	randwich1	100907.751638	C
3	0	0	400	C6	sandwich	lightbulb	randwich1	100917.751638	C
3	0	0	410	C6	sandwich	lightbulb	randwich1	100927.751638	C
3	0	0	420	C6	sandwich	lightbulb	randwich1	100937.751638	C
3	0	0	430	C6	sandwich	lightbulb	randwich1	100947.751638	C
3	0	0	440	C6	sandwich	lightbulb	randwich1	100957.751638	C
3	0	0	450	C6	sandwich	lightbulb	randwich1	100967.751638	C
3	0	0	460	C6	sandwich	lightbulb	randwich1	100977.751638	C
3	0	0	470	C6	sandwich	lightbulb	randwich1	100987.751638	C
3	0	0	480	C6	sandwich	lightbulb	randwich1	100997.751638	C
3	0	0	490	C6	sandwich	lightbulb	randwich1	101007.751638	C
3	0	0	500	C6	sandwich	lightbulb	randwich1	101017.751638	C
3	0	0	510	C6	sandwich	lightbulb	randwich1	101027.751638	C
3	0	0	520	C6	sandwich	lightbulb	randwich1	101037.751638	C
3	0	0	530	C6	sandwich	lightbulb	randwich1	101047.751638	C
3	0	0	540	C6	sandwich	lightbulb	randwich1	101057.751638	C
3	0	0	550	C6	sandwich	lightbulb	randwich1	101067.751638	C
3	0	0	560	C6	sandwich	lightbulb	randwich1	101077.751638	C
3	0	0	570	C6	sandwich	lightbulb	randwich1	101087.751638	C
3	0	0	580	C6	sandwich	lightbulb	randwich1	101097.751638	C
3	0	0	590	C6	sandwich	lightbulb	randwich1	101107.751638	C
3	0	0	600	C6	sandwich	lightbulb	randwich1	101117.751638	C
3	0	0	610	C6	sandwich	lightbulb	randwich1	101127.751638	C
3	0	0	620	C6	sandwich	lightbulb	randwich1	101137.751638	C
3	0	0	630	C6	sandwich	lightbulb	randwich1	101147.751638	C
3	0	0	640	C6	sandwich	lightbulb	randwich1	101157.751638	C
3	0	0	650	C6	sandwich	lightbulb	randwich1	101167.751638	C
3	0	0	660	C6	sandwich	lightbulb	randwich1	101177.751638	C
3	0	0	670	C6	sandwich	lightbulb	randwich1	101187.751638	C
3	0	0	680	C6	sandwich	lightbulb	randwich1	101197.751638	C
3	0	0	690	C6	sandwich	lightbulb	randwich1	101207.751638	C
3	0	0	700	C6	sandwich	lightbulb	randwich1	101217.751638	C
3	0	0	710	C6	sandwich	lightbulb	randwich1	101227.751638	C
3	0	0	720	C6	sandwich	lightbulb	randwich1	101237.751638	C
3	0	0	730	C6	sandwich	lightbulb	randwich1	101247.751638	C
3	0	0	740	C6	sandwich	lightbulb	randwich1	101257.751638	C
3	0	0	750	C6	sandwich	lightbulb	randwich1	101267.751638	C
3	0	0	760	C6	sandwich	lightbulb	randwich1	101277.751638	C
3	0	0	770	C6	sandwich	lightbulb	randwich1	101287.751638	C
3	0	0	780	C6	sandwich	lightbulb	randwich1	101297.751638	C
3	0	0	790	C6	sandwich	lightbulb	randwich1	101307.751638	C
3	0	0	800	C6	sandwich	lightbulb	randwich1	101317.751638	C
3	0	0	810	C6	sandwich	lightbulb	randwich1	101327.751638	C
3	0	0	820	C6	sandwich	lightbulb	randwich1	101337.751638	C
3	0	0	830	C6	sandwich	lightbulb	randwich1	101347.751638	C
3	0	0	840	C6	sandwich	lightbulb	randwich1	101357.751638	C
3	0	0	850	C6	sandwich	lightbulb	randwich1	101367.751638	C
3	0	0	860	C6	sandwich	lightbulb	randwich1	101377.751638	C
3	0	0	870	C6	sandwich	lightbulb	randwich1	101387.751638	C
3	0	0	880	C6	sandwich	lightbulb	randwich1	101397.751638	C
3	0	0	890	C6	sandwich	lightbulb	randwich1	101407.751638	C
3	0	0	900	C6	sandwich	lightbulb	randwich1	101417.751638	C
3	0	0	910	C6	sandwich	lightbulb	randwich1	101427.751638	C
3	0	0	920	C6	sandwich	lightbulb	randwich1	101437.751638	C
3	0	0	930	C6	sandwich	lightbulb	randwich1	101447.751638	C
3	0	0	940	C6	sandwich	lightbulb	randwich1	101457.751638	C
3	0	0	950	C6	sandwich	lightbulb	randwich1	101467.751638	C
3	0	0	960	C6	sandwich	lightbulb	randwich1	101477.751638	C
3	0	0	970	C6	sandwich	lightbulb	randwich1	101487.751638	C
3	0	0	980	C6	sandwich	lightbulb	randwich1	101497.751638	C
0	0	0	0	C7	lips	football_helmet	fips1	106623.212577	C
1	0	0	10	C7	lips	football_helmet	fips1	106633.212577	C
3	0	0	20	C7	lips	football_helmet	fips1	106643.212577	C
3	0	0	30	C7	lips	football_helmet	fips1	106653.212577	C
3	0	0	40	C7	lips	football_helmet	fips1	106663.212577	C
3	0	0	50	C7	lips	football_helmet	fips1	106673.212577	C
3	0	0	60	C7	lips	football_helmet	fips1	106683.212577	C
3	0	0	70	C7	lips	football_helmet	fips1	106693.212577	C
3	0	0	80	C7	lips	football_helmet	fips1	106703.212577	C
3	0	0	90	C7	lips	football_helmet	fips1	106713.212577	C
3	0	0	100	C7	lips	football_helmet	fips1	106723.212577	C
3	0	0	110	C7	lips	football_helmet	fips1	106733.212577	C
3	0	0	120	C7	lips	football_helmet	fips1	106743.212577	C
3	0	0	130	C7	lips	football_helmet	fips1	106753.212577	C
3	0	0	140	C7	lips	football_helmet	fips1	106763.212577	C
3	0	0	150	C7	lips	football_helmet	fips1	106773.212577	C
3	0	0	160	C7	lips	football_helmet	fips1	106783.212577	C
3	0	0	170	C7	lips	football_helmet	fips1	106793.212577	C
3	0	0	180	C7	lips	football_helmet	fips1	106803.212577	C
3	0	0	190	C7	lips	football_helmet	fips1	106813.212577	C
3	0	0	200	C7	lips	football_helmet	fips1	106823.212577	C
3	0	0	210	C7	lips	football_helmet	fips1	106833.212577	C
3	0	0	220	C7	lips	football_helmet	fips1	106843.212577	C
3	0	0	230	C7	lips	football_helmet	fips1	106853.212577	C
3	0	0	240	C7	lips	football_helmet	fips1	106863.212577	C
3	0	0	250	C7	lips	football_helmet	fips1	106873.212577	C
3	0	0	260	C7	lips	football_helmet	fips1	106883.212577	C
2	0	0	270	C7	lips	football_helmet	fips1	106893.212577	C
0	0	0	280	C7	lips	football_helmet	fips1	106903.212577	C
0	3	0	290	C7	lips	football_helmet	fips1	106913.212577	C
0	3	0	300	C7	lips	football_helmet	fips1	106923.212577	C
0	3	0	310	C7	lips	football_helmet	fips1	106933.212577	C
0	3	0	320	C7	lips	football_helmet	fips1	106943.212577	C
0	3	0	330	C7	lips	football_helmet	fips1	106953.212577	C
0	3	0	340	C7	lips	football_helmet	fips1	106963.212577	C
0	3	0	350	C7	lips	football_helmet	fips1	106973.212577	C
0	3	0	360	C7	lips	football_helmet	fips1	106983.212577	C
0	3	0	370	C7	lips	football_helmet	fips1	106993.212577	C
0	3	0	380	C7	lips	football_helmet	fips1	107003.212577	C
0	3	0	390	C7	lips	football_helmet	fips1	107013.212577	C
0	3	0	400	C7	lips	football_helmet	fips1	107023.212577	C
0	3	0	410	C7	lips	football_helmet	fips1	107033.212577	C
0	3	0	420	C7	lips	football_helmet	fips1	107043.212577	C
0	3	0	430	C7	lips	football_helmet	fips1	107053.212577	C
0	3	0	440	C7	lips	football_helmet	fips1	107063.212577	C
0	3	0	450	C7	lips	football_helmet	fips1	107073.212577	C
0	3	0	460	C7	lips	football_helmet	fips1	107083.212577	C
0	3	0	470	C7	lips	football_helmet	fips1	107093.212577	C
0	3	0	480	C7	lips	football_helmet	fips1	107103.212577	C
0	3	0	490	C7	lips	football_helmet	fips1	107113.212577	C
0	3	0	500	C7	lips	football_helmet	fips1	107123.212577	C
0	3	0	510	C7	lips	football_helmet	fips1	107133.212577	C
0	1	0	520	C7	lips	football_helmet	fips1	107143.212577	C
0	0	0	530	C7	lips	football_helmet	fips1	107153.212577	C
3	0	0	540	C7	lips	football_helmet	fips1	107163.212577	C
3	0	0	550	C7	lips	football_helmet	fips1	107173.212577	C
3	0	0	560	C7	lips	football_helmet	fips1	107183.212577	C
3	0	0	570	C7	lips	football_helmet	fips1	107193.212577	C
3	0	0	580	C7	lips	football_helmet	fips1	107203.212577	C
3	0	0	590	C7	lips	football_helmet	fips1	107213.212577	C
3	0	0	600	C7	lips	football_helmet	fips1	107223.212577	C
3	0	0	610	C7	lips	football_helmet	fips1	107233.212577	C
3	0	0	620	C7	lips	football_helmet	fips1	107243.212577	C
3	0	0	630	C7	lips	football_helmet	fips1	107253.212577	C
3	0	0	640	C7	lips	football_helmet	fips1	107263.212577	C
3	0	0	650	C7	lips	football_helmet	fips1	107273.212577	C
3	0	0	660	C7	lips	football_helmet	fips1	107283.212577	C
3	0	0	670	C7	lips	football_helmet	fips1	107293.212577	C
3	0	0	680	C7	lips	football_helmet	fips1	107303.212577	C
3	0	0	690	C7	lips	football_helmet	fips1	107313.212577	C
3	0	0	700	C7	lips	football_helmet	fips1	107323.212577	C
3	0	0	710	C7	lips	football_helmet	fips1	107333.212577	C
3	0	0	720	C7	lips	football_helmet	fips1	107343.212577	C
3	0	0	730	C7	lips	football_helmet	fips1	107353.212577	C
3	0	0	740	C7	lips	football_helmet	fips1	107363.212577	C
3	0	0	750	C7	lips	football_helmet	fips1	107373.212577	C
3	0	0	760	C7	lips	football_helmet	fips1	107383.212577	C
3	0	0	770	C7	lips	football_helmet	fips1	107393.212577	C
